debate_audio_id,debate_id,year,debate_type,date,turn_id,sentence_id,sentence_index_in_turn,start_sec,end_sec,duration_sec,speaker_raw,speaker,party,result,speaker_role,sentence_text,n_words,n_words_matched,alignment_tier,alignment_source,in_debate_window
1011,2000P1,2000,Presidential,2000-10-03,1011_t0050,1011_t0050_s011,10,1758.337,1771.601,13.264,GORE,Al Gore,Democratic,loser,candidate,"And Governor Bush has declared to the anti-choice groups that he will appoint justices in the mold of Scalia and Clarence Thomas, who are known for being the most vigorous opponents of a woman’s right to choose.",37,36,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0050,1011_t0050_s012,11,1771.641,1772.241,0.6,GORE,Al Gore,Democratic,loser,candidate,Here is the difference.,4,3,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0050,1011_t0050_s013,12,1773.041,1777.022,3.981,GORE,Al Gore,Democratic,loser,candidate,He trusts the government to order a woman to do what it thinks she ought to do.,17,17,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0050,1011_t0050_s014,13,1777.422,1784.004,6.582,GORE,Al Gore,Democratic,loser,candidate,"I trust women to make the decisions that affect their lives, their destinies and their bodies.",16,16,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0050,1011_t0050_s015,14,1784.064,1787.225,3.161,GORE,Al Gore,Democratic,loser,candidate,And I think a woman’s right to choose ought to be protected and defended.,14,13,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0051,1011_t0051_s001,0,1787.565,1793.116,5.551,MODERATOR,Moderator,—,moderator,moderator,"Governor, we’ll go to the Supreme Court question in a moment, but make sure I understand your position on RU-486.",20,18,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0051,1011_t0051_s002,1,1793.746,1799.528,5.782,MODERATOR,Moderator,—,moderator,moderator,"If you’re elected president, not through appointments to the FDA, you won’t support legislation to overturn this?",17,15,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0052,1011_t0052_s001,0,1799.808,1802.128,2.32,BUSH,George W. Bush,Republican,winner,candidate,I don’t think a president can unilaterally overturn it.,9,8,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0052,1011_t0052_s002,1,1802.609,1803.929,1.32,BUSH,George W. Bush,Republican,winner,candidate,The FDA has made its decision.,6,6,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0053,1011_t0053_s001,0,1804.229,1807.97,3.741,MODERATOR,Moderator,—,moderator,moderator,"That means you wouldn’t, through appointments, to the FDA and ask them to —",14,10,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0054,1011_t0054_s001,0,1808.77,1812.331,3.561,BUSH,George W. Bush,Republican,winner,candidate,"I think once a decision has been made, it’s been made unless it’s proven to be unsafe to women.",19,14,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0055,1011_t0055_s001,0,1813.331,1820.934,7.603,GORE,Al Gore,Democratic,loser,candidate,"Jim, the question you asked, if I heard you correctly, was would he support legislation to overturn it.",18,18,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0055,1011_t0055_s002,1,1821.635,1831.418,9.783,GORE,Al Gore,Democratic,loser,candidate,"And if I heard the statement day before yesterday, you said you would order — he said he would order his FDA appointee to review the decision.",27,21,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0055,1011_t0055_s003,2,1831.719,1834.74,3.021,GORE,Al Gore,Democratic,loser,candidate,Now that sounds to me a little bit different.,9,9,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0055,1011_t0055_s004,3,1835.34,1837.281,1.941,GORE,Al Gore,Democratic,loser,candidate,I just think that we ought to support the decision.,10,10,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0056,1011_t0056_s001,0,1837.841,1842.023,4.182,BUSH,George W. Bush,Republican,winner,candidate,I said I would make sure that women would be safe who used the drug.,15,14,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0057,1011_t0057_s001,0,1844.037,1845.538,1.501,MODERATOR,Moderator,—,moderator,moderator,On the Supreme Court question.,5,5,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0057,1011_t0057_s002,1,1845.699,1848.022,2.323,MODERATOR,Moderator,—,moderator,moderator,Should a voter assume — you’re pro-life.,7,5,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0058,1011_t0058_s001,0,1848.923,1849.243,0.32,BUSH,George W. Bush,Republican,winner,candidate,I am pro-life.,3,3,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0059,1011_t0059_s001,0,1849.884,1856.913,7.029,MODERATOR,Moderator,—,moderator,moderator,"Should a voter assume that all judicial appointments you make to the supreme court or any other court, federal court, will also be pro-life?",24,23,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0060,1011_t0060_s001,0,1857.053,1860.397,3.344,BUSH,George W. Bush,Republican,winner,candidate,The voters should assume I have no litmus test on that issue or any other issue.,16,15,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0060,1011_t0060_s002,1,1861.178,1863.74,2.562,BUSH,George W. Bush,Republican,winner,candidate,Voters will know I’ll put competent judges on the bench.,10,9,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0060,1011_t0060_s003,2,1864.561,1869.385,4.824,BUSH,George W. Bush,Republican,winner,candidate,People who will strictly interpret the Constitution and not use the bench to write social policy.,16,16,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0060,1011_t0060_s004,3,1869.985,1872.387,2.402,BUSH,George W. Bush,Republican,winner,candidate,That is going to be a big difference between my opponent and me.,13,12,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0060,1011_t0060_s005,4,1873.308,1878.593,5.285,BUSH,George W. Bush,Republican,winner,candidate,I believe that the judges ought not to take the place of the legislative branch of government.,17,17,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0060,1011_t0060_s006,5,1879.173,1883.697,4.524,BUSH,George W. Bush,Republican,winner,candidate,That they’re appointed for life and that they ought to look at the Constitution as sacred.,16,15,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0060,1011_t0060_s007,6,1884.097,1885.799,1.702,BUSH,George W. Bush,Republican,winner,candidate,They shouldn’t misuse their bench.,5,4,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0060,1011_t0060_s008,7,1886.299,1889.322,3.023,BUSH,George W. Bush,Republican,winner,candidate,I don’t believe in liberal activist judges.,7,6,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0060,1011_t0060_s009,8,1889.362,1891.663,2.301,BUSH,George W. Bush,Republican,winner,candidate,I believe in strict constructionists.,5,5,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0060,1011_t0060_s010,9,1892.384,1894.045,1.661,BUSH,George W. Bush,Republican,winner,candidate,Those are the kind of judges I will appoint.,9,9,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0060,1011_t0060_s011,10,1894.245,1902.533,8.287,BUSH,George W. Bush,Republican,winner,candidate,"I’ve named four supreme court justices in the State of Texas and would ask the people to check out their qualifications, their deliberations.",23,21,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0060,1011_t0060_s012,11,1902.733,1907.637,4.904,BUSH,George W. Bush,Republican,winner,candidate,"They’re good, solid men and women who have made good, sound judgments on behalf of the people of Texas.",19,18,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0061,1011_t0061_s001,0,1907.897,1910.379,2.482,MODERATOR,Moderator,—,moderator,moderator,What kind of appointments should they expect from you?,9,8,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0062,1011_t0062_s001,0,1910.409,1915.023,4.614,GORE,Al Gore,Democratic,loser,candidate,We both use similar language to reach an exactly opposite outcome.,11,10,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0062,1011_t0062_s002,1,1916.444,1923.75,7.306,GORE,Al Gore,Democratic,loser,candidate,"I don’t favor a litmus test, but I know that there are ways to assess how a potential justice interprets the Constitution.",22,19,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0062,1011_t0062_s003,2,1923.79,1932.677,8.887,GORE,Al Gore,Democratic,loser,candidate,"And in my view, the Constitution ought to be interpreted as a document that grows with our country and our history.",21,21,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0062,1011_t0062_s004,3,1933.537,1938.659,5.122,GORE,Al Gore,Democratic,loser,candidate,"And I believe, for example, that there is a right of privacy in the Fourth Amendment.",16,15,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0062,1011_t0062_s005,4,1939.08,1955.444,16.364,GORE,Al Gore,Democratic,loser,candidate,"And when the phrase a strict constructionist is used and when the names of Scalia and Thomas are used as the benchmarks for who would be appointed, those are code words, and nobody should mistake this, for saying the governor would appoint people who would overturn Roe v.",48,46,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0062,1011_t0062_s006,5,1955.505,1955.785,0.28,GORE,Al Gore,Democratic,loser,candidate,Wade.,1,1,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0062,1011_t0062_s007,6,1956.215,1957.405,1.19,GORE,Al Gore,Democratic,loser,candidate,It’s very clear to me.,5,4,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0062,1011_t0062_s008,7,1958.245,1963.347,5.102,GORE,Al Gore,Democratic,loser,candidate,I would appoint people that have a philosophy that I think would have it quite likely they would uphold Roe v.,21,19,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0062,1011_t0062_s009,8,1963.387,1963.587,0.2,GORE,Al Gore,Democratic,loser,candidate,Wade.,1,1,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0063,1011_t0063_s001,0,1964.349,1965.55,1.201,MODERATOR,Moderator,—,moderator,moderator,Is the vice president right?,5,5,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0063,1011_t0063_s002,1,1965.83,1967.752,1.922,MODERATOR,Moderator,—,moderator,moderator,Is that a code word for overturning Roe v.,9,9,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0063,1011_t0063_s003,2,1968.166,1968.166,0.0,MODERATOR,Moderator,—,moderator,moderator,Wade?,1,0,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0064,1011_t0064_s001,0,1968.579,1971.536,2.957,BUSH,George W. Bush,Republican,winner,candidate,It sounds like the vice presidentâ€™s not right very many times tonight.,12,9,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0064,1011_t0064_s002,1,1973.037,1975.86,2.823,BUSH,George W. Bush,Republican,winner,candidate,I just told you the criteria on which I’ll appoint judges.,11,9,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0064,1011_t0064_s003,2,1976.525,1978.926,2.401,BUSH,George W. Bush,Republican,winner,candidate,I have a record of appointing judges in the State of Texas.,12,11,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0064,1011_t0064_s004,3,1979.016,1980.226,1.21,BUSH,George W. Bush,Republican,winner,candidate,That’s what a governor gets to do.,7,6,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0064,1011_t0064_s005,4,1980.866,1983.087,2.221,BUSH,George W. Bush,Republican,winner,candidate,A governor gets to name supreme court judges.,8,8,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0064,1011_t0064_s006,5,1985.307,1989.368,4.061,BUSH,George W. Bush,Republican,winner,candidate,He also reads all kinds of things into my tax plan and into my Medicare plan.,16,15,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0064,1011_t0064_s007,6,1989.788,1992.489,2.701,BUSH,George W. Bush,Republican,winner,candidate,I want the viewers out there to listen to what I have to say about it.,16,16,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0065,1011_t0065_s001,0,1992.509,1993.449,0.94,MODERATOR,Moderator,—,moderator,moderator,Reverse the question.,3,3,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0065,1011_t0065_s002,1,1996.268,2000.69,4.422,MODERATOR,Moderator,—,moderator,moderator,What code phrases should we read by what you said about what kind of people you would appoint?,18,17,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0066,1011_t0066_s001,0,2001.15,2003.071,1.921,GORE,Al Gore,Democratic,loser,candidate,It would be likely that they would uphold Roe v.,10,10,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0066,1011_t0066_s002,1,2003.091,2003.291,0.2,GORE,Al Gore,Democratic,loser,candidate,Wade.,1,1,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0066,1011_t0066_s003,2,2003.471,2006.193,2.722,GORE,Al Gore,Democratic,loser,candidate,I do believe it’s wrong to use a litmus test.,10,9,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0066,1011_t0066_s004,3,2007.553,2016.218,8.665,GORE,Al Gore,Democratic,loser,candidate,"If you look at the history of a lower court judge’s rulings, you can get a pretty good idea of how they’ll interpret questions.",24,22,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0066,1011_t0066_s005,4,2016.438,2029.325,12.887,GORE,Al Gore,Democratic,loser,candidate,"A lot of questions are first impression, and these questions that have been seen many times come up in a new context and so — but, you know, this is a very important issue.",34,29,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0066,1011_t0066_s006,5,2029.605,2036.208,6.603,GORE,Al Gore,Democratic,loser,candidate,Because a lot of young women in this country take this right for granted and it could be lost.,19,19,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0066,1011_t0066_s007,6,2036.409,2039.09,2.681,GORE,Al Gore,Democratic,loser,candidate,"It is on the ballot in this election, make no mistake about it.",13,13,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0067,1011_t0067_s001,0,2039.16,2040.631,1.471,BUSH,George W. Bush,Republican,winner,candidate,I’ll tell you what kind of judges he’ll put on.,10,8,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0067,1011_t0067_s002,1,2041.312,2047.075,5.764,BUSH,George W. Bush,Republican,winner,candidate,"He’ll put liberal activists justices who will use their bench to subvert the legislature, that’s what he’ll do.",18,13,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0068,1011_t0068_s001,0,2047.235,2047.775,0.54,GORE,Al Gore,Democratic,loser,candidate,Thatâ€™s not right.,3,2,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0069,1011_t0069_s001,0,2048.996,2050.577,1.581,MODERATOR,Moderator,—,moderator,moderator,"New subject, new question.",4,4,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0069,1011_t0069_s002,1,2051.801,2062.928,11.127,MODERATOR,Moderator,—,moderator,moderator,"Vice President Gore, if President Milosevic of Yugoslavia refuses to accept the election results and leave office, what action, if any, should the United States take to get him out of there?",32,31,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s001,0,2063.309,2066.411,3.102,GORE,Al Gore,Democratic,loser,candidate,"Well, Milosevic has lost the election.",6,6,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s002,1,2067.792,2071.334,3.542,GORE,Al Gore,Democratic,loser,candidate,"His opponent, Kostunica, has won the election.",7,7,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s003,2,2071.574,2072.515,0.941,GORE,Al Gore,Democratic,loser,candidate,It’s overwhelming.,2,1,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s004,3,2073.645,2077.498,3.853,GORE,Al Gore,Democratic,loser,candidate,Milosevic’s government refuses to release the vote count.,8,7,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s005,4,2077.788,2080.02,2.232,GORE,Al Gore,Democratic,loser,candidate,There’s now a general strike going on.,7,6,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s006,5,2080.46,2081.64,1.18,GORE,Al Gore,Democratic,loser,candidate,They’re demonstrating.,2,1,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s007,6,2082.001,2098.007,16.006,GORE,Al Gore,Democratic,loser,candidate,"I think we should support the people of Serbia and Yugoslavia, as they call the Serbia plus Montenegro, and put pressure in every way possible to recognize the lawful outcome of the election.",33,32,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s008,7,2098.027,2104.27,6.243,GORE,Al Gore,Democratic,loser,candidate,The people of Serbia have acted very bravely in kicking this guy out of office.,15,15,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s009,8,2104.85,2115.897,11.047,GORE,Al Gore,Democratic,loser,candidate,Now he is trying to not release the votes and then go straight to a so-called runoff election without even announcing the results of the first vote.,27,27,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s010,9,2116.337,2126.864,10.527,GORE,Al Gore,Democratic,loser,candidate,"Now, we’ve made it clear, along with our allies, that when Milosevic leaves, then Serbia will be able to have a more normal relationship with the rest of the world.",30,29,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s011,10,2127.204,2131.527,4.323,GORE,Al Gore,Democratic,loser,candidate,That is a very strong incentive that we’ve given them to do the right thing.,15,14,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s012,11,2131.907,2138.671,6.764,GORE,Al Gore,Democratic,loser,candidate,"Bear in mind also, Milosevic has been indicted as a war criminal and he should be held accountable for his actions.",21,21,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s013,12,2139.212,2158.461,19.249,GORE,Al Gore,Democratic,loser,candidate,"Now, we have to take measured steps because the sentiment within Serbia is, for understandable reasons, against the United States because their nationalism — even if they don’t like Milosevic, they still have some feelings lingering from the NATO action there.",41,39,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s014,13,2158.761,2162.023,3.262,GORE,Al Gore,Democratic,loser,candidate,So we have to be intelligent in the way we go about it.,13,13,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s015,14,2162.383,2172.329,9.946,GORE,Al Gore,Democratic,loser,candidate,"But make no mistake about it, we should do everything we can to see that the will of the Serbian people expressed in this extraordinary election is done.",28,28,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0070,1011_t0070_s016,15,2172.729,2175.351,2.622,GORE,Al Gore,Democratic,loser,candidate,And I hope that he’ll be out of office very shortly.,11,10,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0071,1011_t0071_s001,0,2175.631,2176.492,0.861,MODERATOR,Moderator,—,moderator,moderator,"Governor Bush, one minute.",4,4,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0072,1011_t0072_s001,0,2177.532,2179.333,1.801,BUSH,George W. Bush,Republican,winner,candidate,"Well, I’m pleased with the results of the election.",9,9,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0072,1011_t0072_s002,1,2179.874,2181.235,1.361,BUSH,George W. Bush,Republican,winner,candidate,As the vice president is.,5,5,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0072,1011_t0072_s003,2,2181.345,2182.455,1.11,BUSH,George W. Bush,Republican,winner,candidate,It’s time for the man to go.,7,6,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0072,1011_t0072_s004,3,2184.374,2189.678,5.304,BUSH,George W. Bush,Republican,winner,candidate,It means that the United States must have a strong diplomatic hand with our friends in NATO.,17,17,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0072,1011_t0072_s005,4,2190.019,2196.144,6.125,BUSH,George W. Bush,Republican,winner,candidate,That’s why it’s important to make sure our alliances are as strong as they possibly can be to keep the pressure on Mr.,23,21,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0072,1011_t0072_s006,5,2196.304,2197.205,0.901,BUSH,George W. Bush,Republican,winner,candidate,Milosevic.,1,1,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0072,1011_t0072_s007,6,2197.725,2200.868,3.143,BUSH,George W. Bush,Republican,winner,candidate,But this will be an interesting moment for the Russians to step up and lead as well.,17,17,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0072,1011_t0072_s008,7,2201.985,2206.908,4.923,BUSH,George W. Bush,Republican,winner,candidate,Be a wonderful time for the Russians to step into the Balkans and convince Mr.,15,13,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0072,1011_t0072_s009,8,2206.948,2211.35,4.402,BUSH,George W. Bush,Republican,winner,candidate,Milosevic that it’s in his best interest and his country’s best interest to leave office.,15,11,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0072,1011_t0072_s010,9,2211.39,2214.132,2.742,BUSH,George W. Bush,Republican,winner,candidate,The Russians have a lot of sway in that part of the world.,13,13,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0072,1011_t0072_s011,10,2214.852,2221.696,6.844,BUSH,George W. Bush,Republican,winner,candidate,We would like to see the Russians use that sway to encourage democracy to take hold.,16,13,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0072,1011_t0072_s012,11,2221.966,2223.277,1.311,BUSH,George W. Bush,Republican,winner,candidate,It’s an encouraging election.,4,3,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0072,1011_t0072_s013,12,2223.827,2225.278,1.451,BUSH,George W. Bush,Republican,winner,candidate,It’s time for the man to leave.,7,6,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0073,1011_t0073_s001,0,2226.442,2227.383,0.941,MODERATOR,Moderator,—,moderator,moderator,What if he doesn’t leave?,5,4,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0073,1011_t0073_s002,1,2227.963,2232.886,4.923,MODERATOR,Moderator,—,moderator,moderator,"What if all the diplomatic efforts, all the pressure from all over the world and he still doesn’t go?",19,18,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0073,1011_t0073_s003,2,2232.966,2238.309,5.343,MODERATOR,Moderator,—,moderator,moderator,"Is this the kind of thing, to be specific, that you as president would consider the use of U.",18,16,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0073,1011_t0073_s005,4,2238.729,2240.37,1.641,MODERATOR,Moderator,—,moderator,moderator,military force to get him gone?,6,6,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0074,1011_t0074_s001,0,2240.571,2242.011,1.44,GORE,Al Gore,Democratic,loser,candidate,"In this particular situation, no.",5,5,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0074,1011_t0074_s002,1,2243.152,2248.317,5.165,GORE,Al Gore,Democratic,loser,candidate,Bear in mind that we have a lot of sanctions in force against Serbia right now.,16,16,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0074,1011_t0074_s003,2,2249.157,2256.424,7.267,GORE,Al Gore,Democratic,loser,candidate,And the people of Serbia know that they can escape all those sanctions if this guy is turned out of power.,21,21,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0074,1011_t0074_s004,3,2256.964,2264.951,7.987,GORE,Al Gore,Democratic,loser,candidate,"Now, I understand what the governor has said about asking the Russians to be involved, and under some circumstances that might be a good idea.",25,25,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0074,1011_t0074_s005,4,2265.772,2286.09,20.318,GORE,Al Gore,Democratic,loser,candidate,"But being as they have not yet been willing to recognize Kostunica as the lawful winner of the election, I’m not sure it’s right for us to invite the president of Russia to mediate this — this dispute there because we might not like the results that comes out of that.",51,47,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0074,1011_t0074_s006,5,2286.43,2290.154,3.724,GORE,Al Gore,Democratic,loser,candidate,They currently favor going forward with a runoff election.,9,9,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0074,1011_t0074_s007,6,2290.635,2292.076,1.441,GORE,Al Gore,Democratic,loser,candidate,I think that’s the wrong thing.,6,5,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0074,1011_t0074_s008,7,2292.256,2302.868,10.612,GORE,Al Gore,Democratic,loser,candidate,"I think the governor’s instinct is not necessarily bad because we have worked with the Russians in a constructive way in Kosovo, for example, to end the conflict there.",29,28,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0074,1011_t0074_s009,8,2303.769,2311.083,7.314,GORE,Al Gore,Democratic,loser,candidate,But I think we need to be very careful in the present situation before we invite the Russians to play the lead role in mediating.,25,25,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0075,1011_t0075_s001,0,2311.103,2314.709,3.606,BUSH,George W. Bush,Republican,winner,candidate,"Well obviously we wouldn’t use the Russians if they didn’t agree with our answer, Mr.",15,13,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0075,1011_t0075_s002,1,2314.729,2315.27,0.541,BUSH,George W. Bush,Republican,winner,candidate,Vice President.,2,2,A-equiv,text_via_whisper,True
1011,2000P1,2000,Presidential,2000-10-03,1011_t0076,1011_t0076_s001,0,2315.906,2316.216,0.31,GORE,Al Gore,Democratic,loser,candidate,They donâ€™t.,2,1,A-equiv,text_via_whisper,True
