sentence_id,debate_audio_id,is_question,is_imperative,is_exclamatory,sentence_form,parse_tree_depth,n_clauses,n_subordinate_clauses,mean_dependency_length,n_negations,n_chars,n_words_spacy,mean_word_length,type_token_ratio,pct_function_words,pct_content_words,pct_pronouns_first,pct_pronouns_second,pct_pronouns_third,pos_noun_rate,pos_verb_rate,pos_adj_rate,pos_adv_rate,pos_pron_rate,pos_propn_rate,pos_aux_rate,pos_det_rate,pos_adp_rate,pos_cconj_rate,pos_sconj_rate,pos_intj_rate,pos_num_rate,flesch_reading_ease,flesch_kincaid_grade,smog_index,gunning_fog,vader_compound,vader_pos,vader_neg,vader_neu,emp_power,emp_government,emp_politics,emp_negative_emotion,emp_positive_emotion,emp_aggression,emp_anger,emp_fear,emp_joy,emp_optimism,emp_pride,emp_certainty,emp_achievement,emp_work,emp_money,emp_business,emp_economics,emp_law,emp_leader,emp_independence,emp_patriotism,emp_war,emp_violence,emp_weapon,emp_family,emp_children,emp_youth,emp_health,emp_medical_emergency,emp_religion,emp_morality,emp_ethics,emp_help,emp_love,emp_hate
1003_t0009_s002,1003,0,0,0,declarative,3,1,0,1.857,0,22,6,3.667,1.0,0.4286,0.4286,0.1429,0.0,0.0,0.1429,0.1429,0.1429,0.0,0.1429,0.0,0.0,0.1429,0.0,0.1429,0.0,0.0,0.0,87.94500000000002,2.4833333333333343,8.841846274778883,9.066666666666668,0.4404,0.367,0.0,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0009_s003,1003,0,0,0,declarative,6,1,0,3.091,1,71,18,3.944,0.8889,0.4545,0.3636,0.0909,0.0,0.0,0.0909,0.0909,0.1364,0.0455,0.0909,0.0455,0.0455,0.1818,0.0909,0.0455,0.0,0.0,0.0,66.36500000000001,8.474444444444444,11.20814326018867,11.644444444444446,-0.4767,0.0,0.154,0.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0009_s004,1003,0,0,0,declarative,6,1,1,3.875,2,115,21,5.476,0.7619,0.3333,0.5417,0.0833,0.0,0.0,0.1667,0.125,0.125,0.125,0.0833,0.0,0.0417,0.0833,0.0417,0.0417,0.0417,0.0,0.0417,28.40571428571431,14.514285714285716,15.903189008614273,17.923809523809524,0.0,0.0,0.0,1.0,0.0,0.047619047619047616,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s001,1003,0,0,0,declarative,8,3,3,2.731,0,93,21,4.429,0.9048,0.2692,0.3462,0.0,0.0385,0.0385,0.0769,0.1923,0.0385,0.0385,0.0769,0.2308,0.0,0.0385,0.0769,0.0385,0.0385,0.0,0.0,76.74857142857144,7.771428571428572,8.841846274778883,10.304761904761905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s002,1003,0,0,0,declarative,5,1,0,1.75,0,26,7,3.714,1.0,0.375,0.25,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.125,103.04428571428575,0.6257142857142846,3.1291,2.8000000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s003,1003,0,0,0,declarative,5,1,1,2.923,0,44,11,4.0,1.0,0.3077,0.3846,0.0,0.0,0.1538,0.1538,0.1538,0.0769,0.0,0.1538,0.0769,0.0,0.0769,0.0769,0.0,0.0,0.0,0.0769,87.99727272727276,3.7181818181818187,3.1291,4.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s004,1003,0,0,0,declarative,5,2,1,2.6,0,45,8,5.625,1.0,0.2,0.6,0.0,0.0,0.1,0.4,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,61.24000000000001,6.705000000000002,8.841846274778883,8.200000000000001,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s005,1003,0,0,0,declarative,9,3,3,3.25,1,99,26,3.808,0.8846,0.5357,0.4286,0.0,0.0,0.1071,0.1786,0.1786,0.0714,0.0,0.1429,0.0,0.0714,0.0357,0.1786,0.0357,0.0357,0.0,0.0,76.3219230769231,9.073076923076925,8.841846274778883,10.4,0.3089,0.083,0.0,0.917,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s006,1003,0,0,0,declarative,5,1,0,2.765,0,54,14,3.857,0.9286,0.4706,0.4118,0.1176,0.0,0.0,0.1765,0.1176,0.1176,0.0,0.1176,0.0,0.0588,0.1176,0.1176,0.0588,0.0,0.0,0.0,77.81071428571428,5.884285714285717,8.841846274778883,8.457142857142857,0.1779,0.116,0.0,0.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s007,1003,0,0,0,declarative,7,2,3,3.579,0,137,32,4.281,0.9375,0.4211,0.3947,0.0526,0.0,0.0263,0.1842,0.1053,0.0789,0.0263,0.0789,0.0263,0.0526,0.1316,0.1053,0.0,0.0526,0.0,0.0,52.74250000000002,13.852500000000003,11.20814326018867,15.3,0.5574,0.162,0.0,0.838,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s008,1003,0,0,0,declarative,4,1,1,2.467,1,44,12,3.667,0.9167,0.6,0.2667,0.1333,0.0,0.0667,0.0667,0.1333,0.0,0.0667,0.2,0.0,0.2,0.0667,0.0667,0.0,0.0667,0.0,0.0,88.905,3.84,3.1291,4.800000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s009,1003,0,0,0,declarative,4,1,0,1.778,0,30,8,3.75,1.0,0.4444,0.4444,0.1111,0.0,0.1111,0.1111,0.1111,0.1111,0.1111,0.2222,0.0,0.0,0.0,0.1111,0.1111,0.0,0.0,0.0,92.965,2.280000000000001,8.841846274778883,8.200000000000001,0.8255,0.561,0.0,0.439,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s010,1003,0,0,0,declarative,2,1,0,1.5,0,18,4,4.5,1.0,0.5,0.3333,0.0,0.0,0.1667,0.0,0.1667,0.0,0.1667,0.1667,0.0,0.1667,0.0,0.0,0.1667,0.0,0.0,0.0,75.87500000000001,3.6700000000000017,3.1291,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s011,1003,0,0,0,declarative,3,1,0,1.889,0,31,7,4.429,1.0,0.3333,0.4444,0.0,0.1111,0.0,0.1111,0.1111,0.2222,0.0,0.1111,0.0,0.1111,0.1111,0.0,0.0,0.0,0.0,0.0,66.7871428571429,5.682857142857145,8.841846274778883,2.8000000000000003,0.3182,0.277,0.0,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s012,1003,0,0,0,declarative,6,1,1,2.278,0,64,15,4.267,1.0,0.4444,0.5,0.0,0.0,0.1111,0.1667,0.1667,0.0556,0.1111,0.1667,0.0,0.0556,0.0556,0.0556,0.0556,0.0556,0.0,0.0,78.81000000000003,5.993333333333336,3.1291,6.0,-0.1531,0.134,0.167,0.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s013,1003,0,0,0,declarative,5,2,1,1.9,0,34,9,3.778,1.0,0.6,0.3,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,94.30000000000001,2.342222222222226,3.1291,3.6,0.0772,0.14,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s014,1003,0,0,0,declarative,5,1,0,1.778,0,21,7,3.0,1.0,0.4444,0.4444,0.2222,0.0,0.0,0.1111,0.1111,0.1111,0.1111,0.2222,0.0,0.0,0.0,0.1111,0.1111,0.0,0.0,0.0,115.13000000000002,-1.0599999999999987,3.1291,2.8000000000000003,0.5233,0.36,0.0,0.64,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s015,1003,0,0,0,declarative,4,2,1,2.714,1,39,11,3.545,1.0,0.5,0.3571,0.0714,0.0714,0.0,0.1429,0.1429,0.0714,0.0,0.1429,0.0,0.1429,0.0714,0.0,0.0714,0.0,0.0,0.0,80.30636363636367,4.790909090909089,8.841846274778883,8.036363636363637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s016,1003,0,0,0,declarative,12,4,5,3.634,0,146,35,4.171,0.8571,0.4878,0.3415,0.0488,0.0244,0.0244,0.1463,0.0976,0.0732,0.0244,0.1951,0.0732,0.0976,0.0244,0.0732,0.0488,0.0244,0.0,0.0488,52.66918918918921,15.104864864864865,14.554592549557764,16.962162162162162,0.8338,0.183,0.0,0.817,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s017,1003,0,0,0,declarative,3,1,0,1.833,0,19,5,3.8,1.0,0.3333,0.5,0.1667,0.0,0.0,0.1667,0.1667,0.1667,0.0,0.1667,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,83.32000000000004,2.879999999999999,8.841846274778883,10.0,0.4404,0.42,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s018,1003,0,0,0,declarative,6,3,2,2.429,0,53,15,3.533,0.8667,0.5238,0.3333,0.0952,0.0,0.0952,0.0476,0.1905,0.0952,0.0,0.2857,0.0,0.0952,0.0476,0.0476,0.0476,0.0,0.0,0.0,78.81000000000003,5.993333333333336,8.841846274778883,6.0,0.4767,0.181,0.0,0.819,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0010_s019,1003,0,0,0,declarative,3,1,0,1.714,0,18,6,3.0,1.0,0.5714,0.2857,0.0,0.0,0.1429,0.1429,0.1429,0.0,0.0,0.1429,0.0,0.1429,0.1429,0.0,0.1429,0.0,0.0,0.0,116.14500000000001,-1.4499999999999993,3.1291,2.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0011_s001,1003,0,0,0,declarative,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.22000000000003,-3.3999999999999986,3.1291,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0011_s002,1003,0,0,0,declarative,4,1,0,2.75,0,28,5,5.6,1.0,0.125,0.25,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,12.425000000000011,12.52,11.20814326018867,21.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0012_s001,1003,0,0,0,declarative,6,2,2,3.0,0,78,16,4.875,1.0,0.5,0.3889,0.0556,0.0,0.0,0.1667,0.1111,0.1111,0.0,0.1667,0.0,0.1111,0.0556,0.0556,0.0,0.0556,0.0,0.0,58.4075,9.087500000000002,13.023866798666859,13.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0012_s002,1003,0,0,0,declarative,4,2,1,2.0,0,30,7,4.286,1.0,0.4444,0.4444,0.0,0.0,0.0,0.1111,0.1111,0.1111,0.1111,0.1111,0.0,0.1111,0.0,0.0,0.1111,0.1111,0.0,0.0,90.95857142857145,2.3114285714285714,3.1291,2.8000000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0012_s003,1003,0,0,0,declarative,7,2,2,2.737,0,77,18,4.278,0.9444,0.6842,0.2632,0.1053,0.0,0.0526,0.1053,0.1053,0.0526,0.0,0.2105,0.0,0.1053,0.1053,0.1053,0.0,0.1053,0.0,0.0,61.665000000000006,9.130000000000003,11.20814326018867,11.644444444444446,0.4215,0.141,0.0,0.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0012_s004,1003,0,0,0,declarative,5,2,2,2.706,0,64,15,4.267,0.9333,0.4706,0.4118,0.0588,0.0,0.0588,0.1176,0.1176,0.1765,0.0,0.2353,0.0,0.0588,0.0588,0.0588,0.0,0.0,0.0,0.0,67.53000000000003,7.566666666666666,13.023866798666859,14.0,0.34,0.146,0.0,0.854,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0012_s005,1003,0,0,0,declarative,4,1,0,1.5,0,42,7,6.0,1.0,0.25,0.375,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.25,0.0,0.125,0.125,0.0,0.0,0.0,0.0,18.44428571428574,12.425714285714289,13.023866798666859,19.942857142857143,0.34,0.286,0.0,0.714,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0012_s006,1003,0,0,0,declarative,5,2,1,2.591,0,94,20,4.7,0.9,0.3182,0.2727,0.0,0.0,0.0,0.1364,0.0909,0.0,0.0455,0.0,0.2727,0.0455,0.0909,0.0455,0.0455,0.0455,0.0,0.0455,63.86500000000004,9.32,14.554592549557764,16.0,-0.5994,0.0,0.17,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0012_s007,1003,0,0,0,declarative,7,2,2,2.667,0,70,16,4.375,0.875,0.4444,0.3333,0.1111,0.0,0.0556,0.1111,0.1111,0.0556,0.0556,0.1667,0.1111,0.0556,0.1111,0.0556,0.0,0.0556,0.0,0.0,79.5575,6.137499999999999,8.841846274778883,8.9,0.6369,0.219,0.0,0.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0012_s008,1003,0,0,0,declarative,2,1,0,0.5,0,3,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.22000000000003,-3.3999999999999986,3.1291,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0013_s001,1003,0,0,0,declarative,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62000000000003,8.400000000000002,3.1291,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0013_s002,1003,0,0,0,declarative,7,3,2,3.7,0,95,25,3.8,0.8,0.4,0.3333,0.0333,0.0,0.1667,0.1,0.2,0.0,0.0333,0.2333,0.1,0.0333,0.0,0.0333,0.0667,0.0333,0.0,0.0,86.708,7.376000000000001,8.841846274778883,11.600000000000001,0.3182,0.087,0.0,0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0013_s003,1003,0,0,0,declarative,2,1,0,1.0,0,9,3,3.0,1.0,0.25,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.19000000000003,-2.619999999999999,3.1291,1.2000000000000002,0.3182,0.535,0.0,0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0014_s001,1003,0,0,0,declarative,4,1,0,1.857,0,29,6,4.833,1.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,0.0,0.1429,0.1429,0.0,0.0,0.0,0.0,73.84500000000001,4.450000000000003,8.841846274778883,9.066666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0015_s001,1003,0,1,0,imperative,2,1,0,2.0,0,14,3,4.667,1.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.99000000000004,1.3133333333333361,3.1291,1.2000000000000002,0.3612,0.556,0.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0015_s002,1003,0,0,0,declarative,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62000000000003,8.400000000000002,3.1291,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0015_s003,1003,0,0,0,declarative,3,1,0,2.429,1,40,10,4.0,1.0,0.2143,0.2857,0.0714,0.0714,0.0,0.1429,0.0714,0.0714,0.0,0.1429,0.1429,0.0,0.0714,0.0,0.0,0.0,0.0714,0.0,86.70500000000001,3.650000000000002,8.841846274778883,8.0,0.128,0.209,0.171,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0015_s004,1003,0,0,0,declarative,8,1,1,3.644,0,181,37,4.892,1.0,0.2889,0.4222,0.0,0.0,0.0,0.2444,0.0444,0.0889,0.0444,0.0222,0.0889,0.0444,0.0667,0.0889,0.0222,0.0444,0.0,0.0222,38.950270270270266,17.018378378378376,15.903189008614273,19.124324324324323,0.1154,0.076,0.065,0.859,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0
1003_t0015_s005,1003,0,0,0,declarative,6,1,0,2.091,0,38,8,4.75,1.0,0.3636,0.4545,0.0,0.0,0.0,0.2727,0.0909,0.0,0.0909,0.0909,0.0,0.0,0.0,0.1818,0.0,0.0,0.0909,0.0,82.39000000000001,3.7550000000000026,3.1291,3.2,0.2263,0.213,0.0,0.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0015_s006,1003,1,0,0,interrogative,5,1,1,3.0,1,40,9,4.444,0.8889,0.3077,0.4615,0.0,0.0,0.0,0.3077,0.0769,0.0769,0.0,0.0,0.0,0.0769,0.2308,0.0,0.0,0.0,0.0,0.0,66.10000000000002,6.2755555555555596,8.841846274778883,8.044444444444444,-0.5994,0.0,0.412,0.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
