sentence_id,debate_audio_id,is_question,is_imperative,is_exclamatory,sentence_form,parse_tree_depth,n_clauses,n_subordinate_clauses,mean_dependency_length,n_negations,n_chars,n_words_spacy,mean_word_length,type_token_ratio,pct_function_words,pct_content_words,pct_pronouns_first,pct_pronouns_second,pct_pronouns_third,pos_noun_rate,pos_verb_rate,pos_adj_rate,pos_adv_rate,pos_pron_rate,pos_propn_rate,pos_aux_rate,pos_det_rate,pos_adp_rate,pos_cconj_rate,pos_sconj_rate,pos_intj_rate,pos_num_rate,flesch_reading_ease,flesch_kincaid_grade,smog_index,gunning_fog,vader_compound,vader_pos,vader_neg,vader_neu,emp_power,emp_government,emp_politics,emp_negative_emotion,emp_positive_emotion,emp_aggression,emp_anger,emp_fear,emp_joy,emp_optimism,emp_pride,emp_certainty,emp_achievement,emp_work,emp_money,emp_business,emp_economics,emp_law,emp_leader,emp_independence,emp_patriotism,emp_war,emp_violence,emp_weapon,emp_family,emp_children,emp_youth,emp_health,emp_medical_emergency,emp_religion,emp_morality,emp_ethics,emp_help,emp_love,emp_hate
1011_t0039_s010,1011,0,0,0,declarative,5,1,0,1.9,0,47,9,5.222,1.0,0.2,0.3,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.2,56.70000000000002,7.58666666666667,3.1291,3.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0039_s011,1011,0,0,0,declarative,6,2,2,2.905,0,85,19,4.474,0.8947,0.4286,0.3333,0.1429,0.0,0.0,0.1429,0.0476,0.0952,0.0476,0.1429,0.0952,0.0476,0.0476,0.0952,0.0,0.0952,0.0,0.0476,58.42368421052632,9.830526315789477,8.841846274778883,9.705263157894738,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0039_s012,1011,0,0,0,declarative,6,3,2,2.357,0,65,13,5.0,0.9231,0.3571,0.5714,0.0714,0.0,0.0,0.2143,0.2143,0.1429,0.0,0.0714,0.0,0.0,0.0714,0.0714,0.0,0.0,0.0,0.0,69.99384615384618,6.726153846153846,11.20814326018867,11.353846153846156,0.4215,0.257,0.0,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0039_s013,1011,0,0,0,declarative,5,2,1,2.0,0,39,9,4.333,1.0,0.4,0.4,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,47.30000000000004,8.89777777777778,13.023866798666859,12.488888888888889,0.0772,0.14,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0039_s014,1011,0,1,0,imperative,3,1,0,2.0,0,25,4,6.25,1.0,0.0,0.8,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.72500000000002,6.620000000000001,8.841846274778883,11.600000000000001,0.4019,0.474,0.0,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0039_s015,1011,0,0,0,declarative,8,3,2,2.804,0,172,39,4.41,0.8205,0.4348,0.4348,0.0652,0.0,0.0435,0.1957,0.087,0.0652,0.087,0.1087,0.0652,0.0652,0.0217,0.1522,0.0435,0.0435,0.0,0.0,28.41923076923078,18.984102564102567,17.122413403193683,19.702564102564104,0.128,0.151,0.122,0.727,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0040_s001,1011,0,0,0,declarative,14,3,4,3.5,0,148,34,4.353,0.8824,0.4474,0.2632,0.0,0.0263,0.0263,0.0526,0.1316,0.0263,0.0526,0.1053,0.1316,0.0789,0.0526,0.0789,0.0526,0.0526,0.0263,0.0263,47.91323529411767,15.022941176470592,15.903189008614273,18.30588235294118,0.4939,0.116,0.0,0.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0040_s002,1011,1,0,0,interrogative,7,1,0,2.45,0,80,17,4.706,0.5882,0.55,0.4,0.0,0.1,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.05,0.0,0.0,0.0,65.16823529411766,8.39294117647059,11.20814326018867,11.505882352941178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0041_s001,1011,0,0,0,declarative,3,2,1,1.5,0,12,3,4.0,1.0,0.25,0.5,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.79000000000002,5.246666666666666,8.841846274778883,14.533333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0041_s002,1011,0,0,0,declarative,8,1,0,2.947,0,77,17,4.529,0.7059,0.5263,0.4211,0.0526,0.0,0.0,0.3158,0.1053,0.0,0.0,0.1579,0.0,0.0,0.1053,0.1579,0.1053,0.0,0.0,0.0,70.14470588235295,7.698823529411765,11.20814326018867,11.505882352941178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0041_s003,1011,0,0,0,declarative,8,3,3,4.4,0,111,25,4.44,0.92,0.3667,0.4333,0.1,0.0,0.0,0.2,0.1667,0.0333,0.0333,0.1667,0.0667,0.0,0.0333,0.0667,0.0333,0.0333,0.0,0.0333,59.636000000000024,11.152000000000001,13.023866798666859,13.200000000000001,0.4215,0.169,0.072,0.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
1011_t0041_s004,1011,0,0,0,declarative,4,1,0,1.571,0,28,6,4.667,1.0,0.5714,0.2857,0.1429,0.1429,0.0,0.0,0.2857,0.0,0.0,0.4286,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,73.84500000000001,4.450000000000003,8.841846274778883,9.066666666666668,0.7003,0.592,0.0,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0041_s005,1011,0,0,0,declarative,6,1,1,2.786,0,40,11,3.636,1.0,0.2857,0.4286,0.0714,0.0,0.0,0.1429,0.1429,0.0,0.1429,0.0714,0.0,0.0,0.0714,0.0714,0.0,0.0,0.0,0.1429,88.905,3.84,3.1291,4.800000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0041_s006,1011,0,1,0,imperative,5,1,0,3.071,0,63,13,4.846,1.0,0.3571,0.5714,0.0,0.0,0.0,0.3571,0.0714,0.0714,0.0714,0.0,0.0,0.0,0.1429,0.0714,0.0714,0.0,0.0,0.0,63.486153846153854,7.633846153846157,11.20814326018867,11.353846153846156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0041_s007,1011,0,0,0,declarative,8,1,1,2.81,0,95,18,5.278,0.7778,0.5238,0.381,0.0476,0.0,0.0,0.2381,0.0476,0.0476,0.0476,0.0952,0.0,0.0476,0.0476,0.1905,0.1429,0.0,0.0,0.0,42.86500000000001,11.752222222222223,15.903189008614273,18.311111111111114,0.3818,0.133,0.0,0.867,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0041_s008,1011,0,0,0,declarative,7,1,1,3.227,0,69,19,3.632,0.8947,0.5455,0.3182,0.0455,0.0,0.0455,0.1818,0.0455,0.0909,0.0,0.0909,0.0455,0.0909,0.1818,0.1818,0.0,0.0,0.0,0.0,85.13947368421054,6.104210526315793,8.841846274778883,9.705263157894738,0.0,0.0,0.0,1.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0041_s009,1011,0,0,0,declarative,7,2,2,2.278,0,52,13,4.0,1.0,0.4444,0.4444,0.0556,0.0,0.0556,0.1111,0.1667,0.0,0.1667,0.1111,0.0,0.1111,0.0556,0.1111,0.0,0.0,0.0,0.0556,77.81071428571428,5.884285714285717,8.841846274778883,8.457142857142857,0.4215,0.177,0.0,0.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0041_s010,1011,0,0,0,declarative,11,4,5,4.222,0,208,50,4.16,0.8,0.5,0.3704,0.0926,0.0185,0.0,0.1296,0.1296,0.0926,0.0185,0.1481,0.0556,0.037,0.0926,0.1111,0.0741,0.0185,0.0,0.0,37.645000000000024,20.429999999999996,15.903189008614273,24.0,-0.7525,0.037,0.151,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
1011_t0042_s001,1011,1,0,0,interrogative,3,1,0,1.714,0,28,6,4.667,1.0,0.5714,0.2857,0.0,0.1429,0.0,0.1429,0.1429,0.0,0.0,0.1429,0.0,0.1429,0.1429,0.0,0.0,0.1429,0.0,0.0,87.94500000000002,2.4833333333333343,8.841846274778883,2.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s001,1011,0,0,0,declarative,5,2,1,2.941,0,64,16,4.0,1.0,0.5294,0.2941,0.0588,0.0,0.1176,0.0588,0.1176,0.0588,0.0588,0.1765,0.0,0.2353,0.0588,0.0588,0.0,0.0,0.0588,0.0588,95.42,3.9250000000000007,3.1291,6.4,0.2732,0.123,0.0,0.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s002,1011,0,0,0,declarative,5,3,2,1.818,0,44,10,4.4,1.0,0.4545,0.4545,0.0909,0.0,0.0,0.1818,0.1818,0.0,0.0909,0.0909,0.0,0.0909,0.0909,0.0909,0.0,0.0,0.0,0.0,69.78500000000001,6.010000000000002,11.20814326018867,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s003,1011,0,0,0,declarative,5,1,0,2.0,1,51,10,5.1,0.9,0.5,0.3333,0.0,0.0,0.0,0.25,0.0833,0.0,0.0,0.0,0.0833,0.0833,0.0833,0.1667,0.0833,0.0,0.0,0.0,35.94500000000002,10.73,13.023866798666859,16.0,0.2263,0.174,0.0,0.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s004,1011,0,0,0,declarative,7,2,2,2.952,0,61,18,3.389,0.9444,0.5238,0.3333,0.0476,0.0,0.0,0.1905,0.1429,0.0,0.0,0.1429,0.0476,0.0476,0.0476,0.2381,0.0,0.0,0.0,0.0,85.07411764705884,5.616470588235295,8.841846274778883,9.15294117647059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s005,1011,0,1,0,imperative,4,1,0,3.25,0,45,10,4.5,1.0,0.4167,0.5,0.0,0.0,0.0,0.1667,0.0833,0.0833,0.1667,0.0833,0.0,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,78.24500000000002,4.830000000000002,8.841846274778883,4.0,0.5859,0.375,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s006,1011,1,0,0,interrogative,5,1,1,1.778,0,44,8,5.5,1.0,0.3333,0.5556,0.1111,0.0,0.0,0.2222,0.2222,0.1111,0.0,0.2222,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,29.515000000000015,11.130000000000003,11.20814326018867,13.200000000000001,0.2732,0.231,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s007,1011,0,0,0,declarative,6,1,0,1.778,0,34,7,4.857,1.0,0.4444,0.4444,0.1111,0.0,0.0,0.2222,0.2222,0.0,0.0,0.1111,0.0,0.0,0.1111,0.2222,0.0,0.0,0.0,0.0,66.7871428571429,5.682857142857145,8.841846274778883,8.514285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s008,1011,0,0,0,declarative,6,2,1,2.81,0,67,16,4.188,0.9375,0.2857,0.5238,0.0476,0.0,0.0,0.2857,0.1905,0.0476,0.0,0.0476,0.1429,0.0,0.0952,0.0476,0.0476,0.0476,0.0,0.0,58.4075,9.087500000000002,14.554592549557764,16.400000000000002,0.6486,0.227,0.0,0.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s009,1011,0,0,0,declarative,4,2,1,1.75,0,22,7,3.143,1.0,0.5,0.375,0.125,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,115.13000000000002,-1.0599999999999987,3.1291,2.8000000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s010,1011,0,0,0,declarative,4,1,0,2.7,0,40,9,4.444,0.8889,0.4,0.3,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,66.10000000000002,6.2755555555555596,11.20814326018867,8.044444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s011,1011,0,1,0,imperative,4,1,0,2.1,0,38,9,4.222,1.0,0.4,0.4,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,56.70000000000002,7.58666666666667,11.20814326018867,8.044444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s012,1011,0,0,0,declarative,6,2,1,2.385,0,45,12,3.75,1.0,0.3846,0.5385,0.1538,0.0,0.0,0.2308,0.1538,0.1538,0.0,0.1538,0.0,0.0769,0.0769,0.0769,0.0,0.0,0.0,0.0,81.85500000000002,4.823333333333334,8.841846274778883,8.133333333333335,0.6808,0.359,0.0,0.641,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s013,1011,0,0,0,declarative,9,3,3,2.75,0,85,20,4.25,0.85,0.4167,0.375,0.0833,0.0,0.0,0.125,0.1667,0.0833,0.0,0.0833,0.0417,0.0417,0.125,0.0833,0.0,0.0,0.0,0.0833,72.72000000000003,8.333333333333332,8.841846274778883,10.304761904761905,0.3182,0.103,0.0,0.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s014,1011,0,0,0,declarative,6,3,2,2.5,0,60,18,3.333,0.8889,0.55,0.3,0.1,0.05,0.05,0.1,0.1,0.05,0.05,0.2,0.05,0.05,0.05,0.2,0.0,0.0,0.0,0.0,75.12117647058825,7.004705882352944,8.841846274778883,6.800000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s015,1011,0,0,0,declarative,7,3,2,2.235,0,78,16,4.875,0.75,0.4706,0.4706,0.2353,0.0,0.0,0.1765,0.2353,0.0588,0.0,0.2353,0.0,0.0,0.0,0.0588,0.0588,0.0,0.0,0.0,37.25750000000002,12.037500000000005,15.903189008614273,18.900000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s016,1011,0,0,0,declarative,8,2,2,3.45,0,87,18,4.833,1.0,0.3,0.4,0.05,0.0,0.0,0.1,0.15,0.05,0.1,0.05,0.2,0.0,0.1,0.0,0.05,0.05,0.0,0.0,28.765000000000015,13.718888888888891,18.243605946275583,18.311111111111114,0.5994,0.234,0.0,0.766,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s017,1011,0,0,0,declarative,7,2,2,2.583,0,89,21,4.238,0.9048,0.4167,0.3333,0.0833,0.0,0.0417,0.0833,0.1667,0.0,0.0833,0.1667,0.1667,0.0,0.0833,0.1667,0.0,0.0,0.0,0.0,52.57714285714289,11.142857142857142,15.903189008614273,17.923809523809524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s018,1011,0,0,0,declarative,8,1,1,3.556,0,150,35,4.286,0.8857,0.5,0.3889,0.0556,0.0,0.0556,0.1111,0.1111,0.1389,0.0278,0.1111,0.0833,0.0,0.0556,0.2222,0.0278,0.0556,0.0,0.0,43.20142857142858,15.928571428571427,17.122413403193683,19.714285714285715,0.7717,0.253,0.082,0.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s019,1011,0,0,0,declarative,4,1,1,1.875,0,32,7,4.571,1.0,0.375,0.375,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,42.61571428571432,9.054285714285715,8.841846274778883,2.8000000000000003,-0.4576,0.0,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s020,1011,0,0,0,declarative,3,1,0,1.5,1,33,7,4.714,1.0,0.625,0.25,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,66.7871428571429,5.682857142857145,8.841846274778883,8.514285714285714,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0043_s021,1011,0,0,0,declarative,5,1,1,2.786,0,53,12,4.417,1.0,0.4286,0.5,0.0,0.0,0.0714,0.2857,0.1429,0.0714,0.0,0.0714,0.0,0.0,0.1429,0.0714,0.0,0.0714,0.0,0.0,60.70500000000001,7.773333333333333,11.20814326018867,11.466666666666669,-0.1531,0.142,0.182,0.676,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0044_s001,1011,0,0,0,declarative,3,1,1,2.1,0,24,7,3.429,1.0,0.3,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,103.04428571428575,0.6257142857142846,3.1291,2.8000000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011_t0044_s002,1011,0,0,0,declarative,6,1,1,1.909,0,37,10,3.7,1.0,0.4545,0.4545,0.1818,0.0,0.0,0.1818,0.1818,0.0909,0.0,0.1818,0.0,0.0,0.0909,0.0909,0.0,0.0909,0.0,0.0,78.24500000000002,4.830000000000002,3.1291,4.0,0.3612,0.217,0.0,0.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
