sentence_id,debate_audio_id,n_voiced_frames,voiced_duration_sec,skewness,kurtosis,iqr_range_ratio,velocity_mean_abs,velocity_sd,accel_mean_abs,turning_pt_rate,total_variation_norm,declination_slope,declination_resid_sd
1006_t0031_s002,1006,506,4.78,-1.5000075101852417,4.246082305908203,0.7970397405749126,0.2564772069454193,0.6171439290046692,0.12604033946990967,8.995815899581594,25.647722,-0.2670848008332506,3.426274678497989
1006_t0031_s003,1006,151,1.44,0.6057830452919006,-0.28676509857177734,0.6928250492537096,0.15447786450386047,0.2001977264881134,0.06885634362697601,14.583333333333334,15.447785,-1.73205235352,1.6697107311561428
1006_t0031_s004,1006,170,1.64,0.23257705569267273,-0.26061415672302246,0.8252431640814841,0.20057417452335358,0.25671282410621643,0.0847574770450592,9.75609756097561,20.057419,-0.19986114612465422,1.6549408225596416
1006_t0031_s005,1006,296,2.84,0.21823374927043915,3.5837669372558594,0.8587533901676785,0.37617048621177673,0.7212104201316833,0.19764362275600433,10.211267605633804,37.617054,-0.4965643071437875,2.575542861492388
1006_t0031_s007,1006,261,2.5,-0.5534985661506653,0.40391111373901367,0.775150441918506,0.18840846419334412,0.2510499060153961,0.09045751392841339,10.400000000000002,18.840847,0.016010362397412995,1.2441614041282494
1006_t0031_s008,1006,16,0.14,-0.3899226784706116,-1.4400063753128052,0.8772282530935985,0.19369342923164368,0.22514496743679047,0.09979883581399918,7.142857142857142,19.369343,7.143410955156525,0.45989487701613485
1006_t0031_s009,1006,127,1.18,0.0227315966039896,2.7398948669433594,0.7687421960335246,0.3120230436325073,0.7481502890586853,0.14988745748996735,14.40677966101695,31.202301,0.5020128694627861,2.5532101587778144
1006_t0031_s010,1006,159,1.53,0.9729478359222412,-0.2628669738769531,0.831239247958519,0.2771834433078766,0.4616965055465698,0.1452573984861374,11.76470588235294,27.718346,2.5975704346127166,2.062898656287527
1006_t0031_s011,1006,199,1.88,-0.5912905931472778,-0.16267728805541992,0.7559140802746263,0.2742428183555603,0.38474375009536743,0.1502067595720291,11.170212765957446,27.42428,-1.101466666206115,2.270312828246992
1006_t0031_s012,1006,224,2.14,1.3344703912734985,2.2336792945861816,0.799719393049458,0.2357664257287979,0.3248017132282257,0.10574175417423248,12.149532710280374,23.57664,-1.7633393087783977,2.021725197348342
1006_t0031_s013,1006,220,2.11,-3.043769598007202,16.47087860107422,0.7545414483068982,0.18710464239120483,0.2482183575630188,0.08272284269332886,9.00473933649289,18.710466,-0.30139570963980616,2.6302162182539814
1006_t0031_s014,1006,384,3.62,0.6624531745910645,0.5942914485931396,0.7845611926491872,0.25419533252716064,0.32811158895492554,0.1097930446267128,9.392265193370166,25.41953,0.16388959259450633,2.1867263569540145
1006_t0031_s015,1006,80,0.77,0.0474727563560009,-0.7765517234802246,0.7364051050137137,0.4226086735725403,0.5805312395095825,0.19637301564216614,11.688311688311687,42.26087,1.7336982025652052,2.9161937892276013
1006_t0033_s001,1006,44,0.41,0.5806961059570312,-1.1353812217712402,0.8498247590711151,0.3743586242198944,0.34097060561180115,0.20367592573165894,7.317073170731707,37.435863,-37.32289191946563,2.0476656866226537
1006_t0033_s002,1006,111,1.06,-0.5467579364776611,0.30678462982177734,0.9270584062945939,0.481106162071228,0.8357648849487305,0.20125027000904083,7.547169811320754,48.11062,-2.0819931642686407,3.0042040497161873
1006_t0033_s003,1006,46,0.43,-0.36669909954071045,-1.131678581237793,0.7351152648648003,0.3070710301399231,0.479562371969223,0.1486201286315918,9.302325581395348,30.707102,-19.90960841742585,1.9878277127571842
1006_t0033_s004,1006,115,1.09,0.5783319473266602,-0.8902337551116943,0.8539881912616518,0.2657616138458252,0.31253308057785034,0.09705715626478195,4.587155963302752,26.57616,-6.699764484293522,2.0775431995047264
1006_t0033_s005,1006,96,0.9,-2.164263963699341,5.1164398193359375,0.5676019952385845,0.3488088548183441,0.7217612862586975,0.13468870520591736,7.777777777777777,34.88089,-3.9976042857930434,4.221982386752345
1006_t0033_s006,1006,292,2.72,0.8742491602897644,0.9799025058746338,0.75080096111977,0.26442623138427734,0.3562518358230591,0.12441149353981018,11.029411764705882,26.442623,-0.6125481034096159,2.499098538358659
1006_t0033_s007,1006,94,0.89,-2.0096828937530518,2.838346481323242,0.7616293541332531,0.421970933675766,1.0687862634658813,0.29297471046447754,12.359550561797752,42.1971,-0.8455244405676645,3.801012115271464
1006_t0033_s008,1006,179,1.7,0.780036211013794,0.33965587615966797,0.8426281970805664,0.2396702915430069,0.29803308844566345,0.102900430560112,8.23529411764706,23.96703,-1.0643546606065368,1.7917094460654581
1006_t0040_s001,1006,55,0.53,0.6113458871841431,0.0479733943939209,0.7955356479243787,0.25834718346595764,0.3259214162826538,0.14699722826480865,15.094339622641508,25.834719,2.8224787035931547,1.0501312414752457
1006_t0041_s001,1006,87,0.8,-0.40519142150878906,-0.4928255081176758,0.8741222774265248,0.3391306698322296,0.38694465160369873,0.14533092081546783,10.0,33.913067,-0.984682934886161,5.342459017427236
1006_t0043_s002,1006,76,0.7,1.347699522972107,0.5835056304931641,0.8829580339618364,0.24942825734615326,0.32221442461013794,0.13063833117485046,2.8571428571428568,24.942827,-9.990104594852639,2.5528897950627196
1006_t0045_s001,1006,57,0.52,-0.3205632269382477,-0.16196203231811523,0.7229663998670462,0.21667304635047913,0.24833320081233978,0.0773441269993782,3.846153846153846,21.667305,5.821680602719288,2.6554728580943547
1006_t0045_s002,1006,256,2.4,0.6686074137687683,0.07468175888061523,0.8125840909985187,0.31627923250198364,0.4099838435649872,0.12392418086528778,7.499999999999999,31.627924,-0.35495460479093177,3.206306130935229
1006_t0045_s003,1006,80,0.74,-0.0021335037890821695,-1.306459903717041,0.7643863688680266,0.3112541735172272,0.43803977966308594,0.2164592146873474,13.513513513513514,31.125416,-2.583297493485513,4.341140866078685
1006_t0045_s004,1006,160,1.52,0.20467545092105865,-0.7107276916503906,0.6673808148998773,0.31767532229423523,0.39926567673683167,0.09740935266017914,9.210526315789474,31.767529,-0.5244450564005478,4.500718166177002
1006_t0045_s005,1006,96,0.93,0.2878197729587555,0.890204906463623,0.78863357317059,0.25147745013237,0.3626064956188202,0.09544281661510468,7.526881720430108,25.147743,-0.021509051711735967,2.145559234894136
1006_t0045_s006,1006,44,0.38,0.9474968314170837,-0.19744062423706055,0.8286288762107118,0.2030257135629654,0.15479059517383575,0.08227032423019409,0.0,20.302572,-4.256022188934381,0.8984289976175768
1006_t0045_s007,1006,74,0.72,0.8969051837921143,0.4968738555908203,0.7176310905648728,0.29541343450546265,0.3946714401245117,0.1278286725282669,9.722222222222221,29.541344,0.6800906187884289,2.2278416496169013
1006_t0045_s008,1006,28,0.25,0.02346692979335785,-1.2768532037734985,0.8980018834966493,0.1937577873468399,0.17627494037151337,0.07719247788190842,8.0,19.375778,-10.930439483500985,0.5759704062867529
1006_t0045_s009,1006,101,0.97,0.0632578432559967,1.3143253326416016,0.8075677863213274,0.2668024003505707,0.36916789412498474,0.1265314519405365,9.278350515463917,26.680239,1.0737699948337909,2.1918992539155866
1006_t0045_s010,1006,126,1.16,0.34577539563179016,-0.740567684173584,0.8898539732698778,0.25446999073028564,0.2811392843723297,0.09215250611305237,6.034482758620689,25.446999,-2.438983837460503,2.0170461288427606
1006_t0045_s011,1006,114,1.07,0.12691277265548706,-1.1432920694351196,0.9332205588491843,0.3079298734664917,0.44547680020332336,0.15942050516605377,11.214953271028037,30.792988,-0.473486059049725,3.4375074987008913
1006_t0045_s012,1006,385,3.63,1.0877498388290405,1.7115168571472168,0.8960703743892585,0.22455434501171112,0.333352267742157,0.09215016663074493,12.39669421487603,22.455435,-0.1688135230361404,3.7632874401094307
1006_t0047_s001,1006,46,0.43,0.3162071704864502,-0.9911196231842041,0.8091388903936788,0.24996300041675568,0.307044118642807,0.13073678314685822,9.302325581395348,24.9963,-4.367530694627637,0.9317438769726544
1006_t0049_s001,1006,180,1.76,-0.09772942960262299,-0.3054697513580322,0.8403249798987821,0.3528089225292206,0.5075426697731018,0.17302775382995605,10.227272727272727,35.28089,-2.8491801063956883,1.9066666588995282
1006_t0049_s002,1006,342,3.28,-1.0780994892120361,1.069021224975586,0.7350757389354612,0.2935238778591156,0.3881726861000061,0.12806940078735352,10.060975609756097,29.35239,0.2685259311079011,2.542417402182784
1006_t0049_s003,1006,154,1.48,0.2748079299926758,-0.7396810054779053,0.8363992809315145,0.21632392704486847,0.31726738810539246,0.09847411513328552,10.135135135135135,21.632393,-1.4367361696342864,2.21698883278071
1006_t0049_s004,1006,227,2.18,0.04201382398605347,-1.0506083965301514,0.8344064568041685,0.2842845618724823,0.34199512004852295,0.10229063034057617,7.339449541284403,28.428457,-0.28219474418431956,2.7045276581084563
1006_t0049_s005,1006,87,0.84,-0.09994576126337051,-1.4044476747512817,0.8970222077889731,0.2293521612882614,0.29346299171447754,0.10650382936000824,10.714285714285714,22.935217,-3.707428228949037,1.1906374897436836
1006_t0049_s006,1006,55,0.53,-0.1357141137123108,-0.9447367191314697,0.6046155804589357,0.3460102677345276,0.42715057730674744,0.1518060266971588,7.547169811320754,34.60103,-4.210308866468681,2.3539772410069455
1006_t0049_s007,1006,157,1.49,1.5411031246185303,5.684717178344727,0.6432424681628817,0.32578861713409424,0.56375652551651,0.19570574164390564,14.765100671140937,32.578857,-1.9372918094917193,3.014441594297006
1006_t0049_s008,1006,192,1.82,0.2825060784816742,-0.6291749477386475,0.8250406196781365,0.4655817151069641,0.6270046830177307,0.22140973806381226,8.79120879120879,46.55817,1.0849697330637815,2.8111872292424835
1006_t0049_s009,1006,271,2.54,0.9279767870903015,3.684506893157959,0.8091757256700159,0.43322259187698364,0.8820298910140991,0.24354331195354462,9.05511811023622,43.322254,-1.4385508037478203,3.682266442988498
1006_t0050_s002,1006,137,1.31,0.23090647161006927,-1.219986915588379,0.8679220250322577,0.27099883556365967,0.36738067865371704,0.11453576385974884,9.16030534351145,27.099884,-3.147076462925968,2.3775662843201135
1006_t0050_s003,1006,96,0.9,1.0972199440002441,1.483400821685791,0.8255238502210833,0.575819730758667,1.4224525690078735,0.41337305307388306,11.111111111111109,57.581974,-0.25556658900303153,3.6947782808833316
1006_t0050_s004,1006,468,4.47,-0.08878924697637558,3.861845016479492,0.791910778084562,0.2477879822254181,0.3770948648452759,0.10274656116962433,8.053691275167784,24.778801,-0.528358578600897,2.4299676889316597
1006_t0050_s005,1006,370,3.53,-1.0340876579284668,5.336584091186523,0.8186942392716984,0.2793542444705963,0.5269513726234436,0.1444372683763504,9.63172804532578,27.935427,-0.24302551606304582,2.3313305847206176
1006_t0050_s006,1006,249,2.38,-1.5431768894195557,4.8290019035339355,0.8749336258070186,0.3810875713825226,0.7691636681556702,0.21433523297309875,11.34453781512605,38.10876,-0.5269808037555102,2.8367430713541424
1006_t0050_s007,1006,258,2.45,0.11746843159198761,-0.5014376640319824,0.784542886938582,0.3319248855113983,0.425366073846817,0.15149946510791779,9.795918367346937,33.192482,-0.8602866140080003,2.1471498237825437
1006_t0050_s008,1006,179,1.72,0.31310343742370605,-1.5104891061782837,0.9453174102700931,0.204071044921875,0.29947108030319214,0.10390970855951309,12.209302325581396,20.407104,-4.038653077387793,1.5048662057440145
1006_t0051_s001,1006,33,0.31,-0.3458154499530792,-0.8946373462677002,0.8150459608321009,0.1635209321975708,0.18480350077152252,0.08331476151943207,9.67741935483871,16.352093,6.48466156492535,0.3978279816776379
1006_t0053_s001,1006,45,0.43,-1.2394667863845825,0.9731762409210205,0.728796588617642,0.25780075788497925,0.34571021795272827,0.14192762970924377,6.976744186046511,25.780073,2.141901064883686,1.0205081432207055
1006_t0055_s001,1006,215,2.1,0.1414041668176651,0.4649379253387451,0.8740470359352431,0.16355155408382416,0.22912757098674774,0.07210183143615723,10.476190476190476,16.355156,-1.0732891912017426,1.1419991341252216
1006_t0055_s002,1006,225,2.2,-0.10890790075063705,0.4769613742828369,0.753854412815945,0.1904693990945816,0.24582216143608093,0.08931043744087219,10.454545454545453,19.04694,-0.2580142163476118,0.86333716266159
1006_t0055_s003,1006,143,1.38,0.780409038066864,2.5893774032592773,0.8034244935578746,0.20650389790534973,0.39216965436935425,0.09859620034694672,12.318840579710146,20.650389,-1.626571358119288,1.2636372950920816
1006_t0055_s004,1006,18,0.17,-0.32230088114738464,-1.4350703954696655,0.8246386093770178,0.24809814989566803,0.311130166053772,0.17358410358428955,11.76470588235294,24.809814,-3.7189774961047593,0.49403905467175285
1006_t0055_s005,1006,257,2.48,-0.2914879322052002,1.3474555015563965,0.8097070280578597,0.2545132339000702,0.355619877576828,0.1507876068353653,13.709677419354838,25.451324,-0.41757968117638045,2.4575673848907003
1006_t0055_s006,1006,198,1.91,-0.3227415978908539,-0.6288318634033203,0.7969555093757648,0.2620203197002411,0.33755257725715637,0.11762452125549316,7.853403141361256,26.202034,-0.26854083767686043,2.371077215262869
1006_t0055_s008,1006,175,1.63,1.8049778938293457,7.085151672363281,0.7243357201817591,0.43139681220054626,0.7224507331848145,0.26791056990623474,9.202453987730062,43.139683,-2.0804707242321623,4.310018210511093
1006_t0055_s009,1006,69,0.67,-0.7105845212936401,-0.16571784019470215,0.9103531319128754,0.17982326447963715,0.23992015421390533,0.08819955587387085,14.925373134328357,17.982327,4.731232084015223,0.7660024510462843
1006_t0055_s010,1006,353,3.39,0.06106678023934364,1.9939556121826172,0.7683670507766431,0.4387279450893402,0.7509032487869263,0.1846863031387329,7.9646017699115035,43.872787,-0.4404082824369602,3.5128406929919915
1006_t0055_s011,1006,101,0.95,-0.1081155464053154,-0.7565336227416992,0.7998045235549116,0.20472000539302826,0.27826055884361267,0.10097949206829071,9.473684210526317,20.472,-2.3476755385385846,1.6487653530239748
1006_t0059_s001,1006,74,0.7,1.1621416807174683,1.2149243354797363,0.6520534525849182,0.31439974904060364,0.42082664370536804,0.13278160989284515,9.999999999999998,31.439976,2.4860713481502734,2.7439566075202766
1006_t0061_s001,1006,365,3.5,0.3502722680568695,-0.4354863166809082,0.5632097515946005,0.21704930067062378,0.28277459740638733,0.08876290172338486,12.571428571428573,21.704927,-1.602227447754971,2.543874538242147
1006_t0061_s002,1006,738,7.07,0.3083266615867615,-0.46962881088256836,0.7684938243966358,0.22631138563156128,0.29707399010658264,0.09440391510725021,10.183875530410182,22.631136,-0.12958797925049514,3.048062494653528
1006_t0061_s003,1006,97,0.92,-1.0684993267059326,1.5784826278686523,0.8900917365875679,0.21244272589683533,0.2409065067768097,0.08873588591814041,7.608695652173913,21.244272,-2.031809595699053,2.8580424214376388
1006_t0061_s004,1006,479,4.63,0.6098266839981079,-0.13793277740478516,0.6691156008683679,0.23361606895923615,0.3033190965652466,0.10481879860162735,9.503239740820737,23.361609,-0.07113921250642928,2.6190422600574297
1006_t0061_s005,1006,20,0.17,-1.6172375679016113,0.9733033180236816,0.4496535126572616,0.14284448325634003,0.18384253978729248,0.06753253936767578,11.764705882352942,14.284448,-7.5164754941832665,0.6057529146905459
1006_t0061_s006,1006,650,6.27,0.43377619981765747,0.7158792018890381,0.7131726848906838,0.30677229166030884,0.43534865975379944,0.12729565799236298,9.250398724082935,30.677225,0.08359064587133337,3.028109211581857
1006_t0061_s007,1006,193,1.86,0.6187607645988464,-1.2319833040237427,0.936364124389689,0.22183457016944885,0.3042570948600769,0.08432979881763458,9.139784946236558,22.183458,2.0753547599852538,4.45272459877937
1006_t0061_s008,1006,101,1.0,-0.900192379951477,-0.41358518600463867,0.8413927612264183,0.2514899671077728,0.33768507838249207,0.09277546405792236,15.0,25.148996,7.935955172023872,2.6828671665022408
1006_t0061_s009,1006,59,0.54,1.0826361179351807,-0.6158363819122314,0.5847064537667213,0.21982386708259583,0.2672520875930786,0.11030975729227066,12.962962962962962,21.982386,-1.5933142516898062,4.3274950755529815
1006_t0061_s010,1006,113,1.1,1.8039751052856445,2.632106304168701,0.7566784216872792,0.2581445276737213,0.3473045229911804,0.12635985016822815,12.727272727272727,25.814451,2.4669406723420626,2.3560273175978623
1006_t0061_s011,1006,42,0.4,-0.7506957054138184,-0.5945076942443848,0.8828356093115013,0.2562192380428314,0.30311575531959534,0.12973931431770325,10.0,25.621923,12.77970683510009,0.7847584964833988
1006_t0061_s012,1006,54,0.53,-0.25722402334213257,-1.4164848327636719,0.8339136290067066,0.27928414940834045,0.3515506386756897,0.08678726106882095,5.660377358490566,27.928415,-3.8927920214080194,2.515802133484143
1006_t0061_s013,1006,337,3.18,0.8129746317863464,0.5462572574615479,0.6699590532723781,0.30052870512008667,0.3660130202770233,0.11477813124656677,7.861635220125785,30.05287,-0.6669214866573985,3.391116913716205
1006_t0061_s014,1006,629,6.03,0.3729334771633148,0.11373662948608398,0.7606241538221503,0.2774786651134491,0.39015114307403564,0.11817754805088043,10.613598673300165,27.74787,0.03746048092767599,3.453945571214437
1006_t0061_s015,1006,449,4.32,0.31563976407051086,-0.9209976196289062,0.8464612584830721,0.30274441838264465,0.39253586530685425,0.12081433087587357,9.259259259259261,30.274439,1.0625402313508876,4.775825022014693
1006_t0061_s016,1006,79,0.76,0.5459413528442383,-0.9254071712493896,0.8249318711058637,0.5937343835830688,0.9868384599685669,0.2788161337375641,9.210526315789474,59.373436,-11.721460699613546,4.1971633743126775
1006_t0061_s017,1006,336,3.19,0.7330654263496399,0.05952620506286621,0.7707328834606955,0.3479037582874298,0.45729103684425354,0.14700186252593994,8.150470219435737,34.790375,0.3921662029979891,3.879957867816886
1006_t0061_s018,1006,292,2.84,-0.34151121973991394,-0.14599084854125977,0.8431526126234613,0.20900817215442657,0.29089614748954773,0.07972642034292221,12.323943661971832,20.90082,-0.9524096872703666,2.575420028416411
1006_t0061_s019,1006,47,0.45,-0.2438884824514389,-0.8992431163787842,0.7885573527094777,0.23172052204608917,0.37258556485176086,0.2000025361776352,15.555555555555555,23.172052,-6.40804086982296,0.779061468027119
1006_t0061_s020,1006,54,0.5,-0.31504932045936584,-0.011322975158691406,0.903403165922289,0.24991977214813232,0.25220736861228943,0.08031588047742844,6.0,24.991978,-8.744802060391772,3.1351948074755294
1006_t0061_s021,1006,354,3.37,0.08239088952541351,-1.1225460767745972,0.912933595721647,0.3279418349266052,0.6283879280090332,0.15446627140045166,9.792284866468842,32.794186,0.30061298807264564,6.0926879476192015
1006_t0061_s022,1006,229,2.17,0.11335254460573196,-0.4446864128112793,0.7883783714233588,0.23667067289352417,0.32472190260887146,0.11544394493103027,12.442396313364055,23.667067,-0.9743166624508922,2.9873996295879066
1006_t0061_s023,1006,92,0.88,0.6778315901756287,1.1688685417175293,0.6956774741125084,0.39630240201950073,0.5033897161483765,0.13188078999519348,7.954545454545454,39.63024,0.5807050461102038,4.236241661868765
1006_t0061_s024,1006,61,0.58,-0.004365605302155018,-1.591442584991455,0.9377552527642418,0.2703217566013336,0.3987528383731842,0.14486163854599,6.896551724137931,27.032175,-9.741007294614327,2.317878022768154
1006_t0061_s025,1006,393,3.79,0.4876881241798401,1.0329360961914062,0.8172946094223938,0.2285812944173813,0.3281809687614441,0.10671325773000717,12.401055408970976,22.85813,-0.394062779446021,2.1580209743481937
1006_t0061_s026,1006,113,1.09,0.34817999601364136,0.5448925495147705,0.7404398759361123,0.4119705855846405,1.0044203996658325,0.24759463965892792,12.844036697247706,41.197056,8.84505562752147,2.523357037944012
1006_t0061_s027,1006,251,2.35,0.6747610569000244,-0.18835735321044922,0.8804089566917459,0.24147088825702667,0.3116387724876404,0.10215964913368225,8.085106382978722,24.147089,-1.055613661458072,3.5762813750292546
1006_t0061_s028,1006,46,0.41,1.4746216535568237,0.41233110427856445,0.8543062222079714,0.25367239117622375,0.2225855141878128,0.13862811028957367,2.4390243902439024,25.367239,17.493729231211457,5.478423057962848
1006_t0063_s001,1006,415,3.96,-0.004351873882114887,0.28606724739074707,0.8432182205916238,0.3552686870098114,0.5626139044761658,0.15442995727062225,9.595959595959595,35.526867,0.5510157678480131,3.802639674109592
1006_t0063_s002,1006,65,0.62,1.3540481328964233,1.7537760734558105,0.977768734723366,0.13010773062705994,0.17145992815494537,0.07545009255409241,12.90322580645161,13.010773,0.06388837012822944,3.6093714249435833
1006_t0063_s003,1006,200,1.91,-0.3102028965950012,-0.9933481216430664,0.8967423615337796,0.4268437623977661,0.7064523100852966,0.16997379064559937,6.282722513089004,42.684383,-1.4530737677257968,3.9035522578874198
1006_t0063_s004,1006,296,2.79,0.8000568747520447,0.7660403251647949,0.6252039980573122,0.2238183319568634,0.2678796052932739,0.08703590929508209,6.451612903225808,22.381832,-1.4343551205014637,3.7655575978787406
1006_t0065_s001,1006,358,3.44,-0.4010083079338074,0.13176798820495605,0.833282809146647,0.2213974893093109,0.3014507293701172,0.09393816441297531,9.011627906976745,22.139748,-0.5705823845917585,2.617289733744693
1006_t0065_s002,1006,225,2.16,1.0626667737960815,1.1411714553833008,0.879771798034328,0.24683333933353424,0.3454083502292633,0.12313825637102127,12.037037037037036,24.683332,-0.21234239313164566,2.1006969799322417
1006_t0065_s003,1006,48,0.44,0.6586599946022034,0.9283566474914551,0.7358732660579724,0.33126333355903625,0.4036347270011902,0.11004219204187393,4.545454545454545,33.12633,4.490717529235056,1.5819876895042948
1006_t0065_s004,1006,144,1.35,0.4316486120223999,-0.16741728782653809,0.8471181502200307,0.29335588216781616,0.3853308856487274,0.09236538410186768,6.666666666666666,29.335587,1.99152205728752,3.075871214458106
1006_t0065_s005,1006,356,3.37,0.016473697498440742,3.915895938873291,0.822211906326235,0.23284006118774414,0.44944730401039124,0.12935595214366913,13.649851632047477,23.28401,-0.2848977528459105,2.5759878187751424
1006_t0065_s006,1006,158,1.52,0.09592276066541672,0.5749425888061523,0.49409883513624503,0.1666470319032669,0.22737005352973938,0.08133647590875626,12.5,16.664703,-0.7721181034454774,2.4352618426403603
1006_t0065_s008,1006,91,0.87,-0.12662556767463684,0.8694660663604736,0.7743248151359241,0.2542383372783661,0.31545692682266235,0.10243093967437744,8.045977011494253,25.423834,-0.20498340020314748,1.8954732728722943
1006_t0065_s009,1006,40,0.36,0.07685065269470215,-0.6052253246307373,0.6933120190099579,0.47267812490463257,0.5982363224029541,0.1957440972328186,5.5555555555555545,47.26781,-4.279033106281487,2.6771214476109124
1006_t0065_s010,1006,72,0.71,-2.313145875930786,5.8184967041015625,0.8748772535824815,0.43583863973617554,0.8808020949363708,0.23509031534194946,9.859154929577466,43.583866,5.3889036531256265,3.2918991569750875
1006_t0065_s011,1006,128,1.2,-0.436136931180954,1.284027099609375,0.7240682582914616,0.3014409840106964,0.6490762233734131,0.15924450755119324,10.833333333333334,30.144096,-5.005442505271723,2.1108169898890616
1006_t0065_s012,1006,687,6.57,-0.8647230267524719,4.694875240325928,0.8340071381693509,0.21151787042617798,0.37644660472869873,0.09948740154504776,11.26331811263318,21.151781,-0.11486798188980386,2.4002321920496037
1006_t0065_s013,1006,368,3.48,-0.8436720371246338,3.175790309906006,0.8231315307259108,0.2434973269701004,0.5574699640274048,0.1444675326347351,12.356321839080463,24.349733,-0.2217406390801959,3.333559295152034
1006_t0065_s014,1006,214,1.99,1.141196370124817,0.8733866214752197,0.5906282402203519,0.21467497944831848,0.2604321837425232,0.10689181089401245,8.040201005025125,21.467497,-1.241318553937118,1.8117504180774637
1006_t0065_s015,1006,174,1.69,0.04833778366446495,6.683185577392578,0.8317635112999447,0.5115374326705933,1.0870977640151978,0.2871456742286682,10.650887573964498,51.153736,-2.343850813936596,2.5376292665142413
1006_t0065_s016,1006,469,4.51,-1.6686131954193115,7.634369850158691,0.8572748711343605,0.25973913073539734,0.5334091186523438,0.12483923882246017,10.864745011086475,25.97391,-0.5454245180525873,2.347310775883286
1006_t0065_s017,1006,370,3.54,-0.5115501284599304,2.8654727935791016,0.72741015278102,0.3540388345718384,0.6545674204826355,0.14329400658607483,8.757062146892656,35.40388,-0.2827604028411982,2.9894165293874093
1006_t0065_s018,1006,555,5.3,-1.2337977886199951,4.910231113433838,0.8275830661030262,0.29161012172698975,0.48993054032325745,0.1372976005077362,12.641509433962264,29.161013,-0.41321222262540963,2.996521625357925
1006_t0065_s019,1006,228,2.16,-1.785577416419983,5.513467788696289,0.8332393166309141,0.4316467046737671,0.9606731534004211,0.255379319190979,10.185185185185185,43.164673,-0.6016538528619534,3.2409845546491076
1006_t0065_s020,1006,603,5.81,-1.8434016704559326,7.478154182434082,0.7651959907953307,0.30713918805122375,0.664242148399353,0.16219359636306763,10.154905335628229,30.71392,-0.3896719068460388,2.8548645697752764
1006_t0067_s001,1006,137,1.31,-1.3068689107894897,2.2189369201660156,0.8022879090723499,0.30726519227027893,0.36359837651252747,0.14553755521774292,10.687022900763358,30.72652,-3.9640734586967437,2.2644009874527145
1006_t0067_s002,1006,123,1.21,-0.24941672384738922,-1.1851716041564941,0.8578824946525575,0.36459383368492126,0.5079165697097778,0.16231688857078552,9.090909090909092,36.45938,-3.3125359368133256,2.0972681651393374
1006_t0067_s003,1006,163,1.56,0.019971689209342003,-0.4217264652252197,0.8096080118935917,0.2147352695465088,0.2868923246860504,0.09194424003362656,7.05128205128205,21.473528,-2.5113701714674397,1.4470962426610143
1006_t0067_s004,1006,611,5.9,0.436819851398468,0.560295581817627,0.7386981886512116,0.2670917510986328,0.3799687325954437,0.11659485101699829,10.16949152542373,26.709175,0.304442642965968,2.4676434157824843
1006_t0067_s005,1006,130,1.25,0.04729509353637695,-0.7952227592468262,0.7591584813854974,0.2956233024597168,0.38311466574668884,0.12591147422790527,7.2,29.562328,-1.9553811014759381,2.102719304489029
1006_t0067_s006,1006,655,6.24,0.11350928992033005,2.177523612976074,0.8375437870914224,0.3324086666107178,0.6340450048446655,0.16155380010604858,9.935897435897436,33.240868,0.1902096136996373,3.5082060485842184
1006_t0067_s007,1006,88,0.8,-0.8016192317008972,0.6172521114349365,0.7345466144617602,0.5659927129745483,1.0255600214004517,0.343927800655365,8.75,56.599274,0.8358491861734877,3.628099786561666
1006_t0067_s008,1006,141,1.35,0.45891091227531433,-0.33508729934692383,0.8255825026335496,0.2360551953315735,0.3113272488117218,0.09278947860002518,8.148148148148147,23.605518,-3.876621535929644,2.3978599436779646
1006_t0067_s009,1006,107,1.03,0.7848374247550964,-0.005902290344238281,0.8101959240106514,0.37752285599708557,0.494545042514801,0.1264372318983078,6.796116504854368,37.75229,-6.062226149597866,3.171301708272669
1006_t0067_s010,1006,160,1.57,0.6181631088256836,0.15892386436462402,0.7795859884677607,0.40808597207069397,0.6037473678588867,0.17092165350914001,8.280254777070063,40.808594,-0.49481310204857637,3.098729452676073
1006_t0067_s011,1006,108,1.02,1.573299527168274,3.9427876472473145,0.7697775391348641,0.4421222507953644,0.6013992428779602,0.2544991075992584,11.76470588235294,44.212227,2.6930806803949183,5.3451088114567655
1006_t0067_s012,1006,162,1.49,-0.610335111618042,-0.567495584487915,0.7107585832520082,0.49325183033943176,1.0075956583023071,0.26380011439323425,10.738255033557047,49.325184,-1.9589983842983054,4.643441175848509
1006_t0067_s013,1006,25,0.22,-0.4966387450695038,-1.3857477903366089,0.9245668346808879,0.3921978771686554,0.39419567584991455,0.19070866703987122,9.090909090909092,39.219788,-18.872603485697518,4.2924493881727965
1006_t0067_s014,1006,349,3.32,0.08417032659053802,2.864797592163086,0.7354431894022384,0.42451733350753784,0.8193271160125732,0.24165157973766327,12.650602409638553,42.45173,-0.801623998537425,3.169867612151801
1006_t0067_s015,1006,260,2.52,-0.8809103965759277,0.4372847080230713,0.8204324685413187,0.289151132106781,0.3732761740684509,0.12092535942792892,10.317460317460318,28.915115,-1.4312161115842121,2.8203701838647275
1006_t0067_s016,1006,192,1.85,0.7430040240287781,0.33841657638549805,0.7142690083574521,0.2689424455165863,0.3966234624385834,0.1139819324016571,8.108108108108109,26.894245,0.7897328470924859,2.1502963755970557
